Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
11855,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,900,14-09-2024
11856,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1300,800,29-01-2021
11857,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,500,27-04-2020
11858,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,500,25-02-2020
11859,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,550,23-07-2022
11860,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,800,550,21-04-2023
11861,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,900,600,15-07-2022
11862,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,1000,750,15-09-2021
11863,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,700,600,22-08-2018
11864,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,05-04-2020
11865,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,10-09-2018
11866,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,19-05-2020
11867,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,600,30-03-2020
11868,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,800,600,23-09-2023
11869,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,650,10-11-2020
11870,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1000,750,05-02-2022
11871,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1100,750,17-03-2023
11872,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,1250,1000,30-01-2020
11873,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,700,600,17-08-2018
11874,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,1000,750,09-11-2020
11875,Bangalore,Channapatana,Tomato,Tomato,FAQ,450,1000,750,09-11-2022
11876,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,750,550,07-05-2020
11877,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,850,600,11-08-2018
11878,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,900,750,27-07-2018
11879,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1000,750,04-01-2021
11880,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1100,800,22-03-2019
11881,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1150,900,27-01-2020
11882,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1250,800,12-06-2018
11883,Bangalore,Channapatana,Tomato,Tomato,FAQ,500,1400,1200,10-01-2020
11884,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1000,750,03-05-2023
11885,Bangalore,Channapatana,Tomato,Tomato,FAQ,550,1000,750,18-04-2023
11886,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1150,1000,09-01-2021
11887,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1200,1000,17-09-2021
11888,Bangalore,Channapatana,Tomato,Tomato,FAQ,600,1500,1050,19-12-2019
11889,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1100,800,30-10-2018
11890,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,02-07-2021
11891,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,12-01-2021
11892,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,20-08-2022
11893,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1250,1000,31-07-2020
11894,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1300,1000,22-01-2021
11895,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1350,1050,06-08-2022
11896,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1500,1000,23-01-2019
11897,Bangalore,Channapatana,Tomato,Tomato,FAQ,650,1500,1100,01-04-2019
11898,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,18-09-2019
11899,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1250,1000,25-05-2023
11900,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1100,16-06-2018
11901,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,03-04-2019
11902,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1200,20-06-2020
11903,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1250,19-07-2021
11904,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1500,1300,02-12-2022
11905,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1150,22-01-2019
11906,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1250,05-04-2022
11907,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1600,1250,31-12-2019
11908,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,800,600,28-06-2022
11909,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,900,600,31-07-2021
11910,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1000,700,09-08-2021
11911,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1100,800,19-01-2021
11912,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,300,1200,800,22-07-2021
11913,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,600,400,09-05-2020
11914,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,600,400,29-04-2020
11915,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,600,500,03-04-2025
11916,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,600,500,21-04-2021
11917,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,700,400,01-06-2020
11918,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,800,400,13-06-2020
11919,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,400,29-07-2020
11920,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,01-07-2021
11921,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,11-05-2023
11922,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1000,700,19-10-2020
11923,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,400,30-07-2020
11924,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,06-01-2023
11925,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,08-01-2021
11926,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,22-01-2021
11927,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,25-06-2021
11928,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1200,800,27-01-2021
11929,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1300,900,01-02-2021
11930,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1300,900,28-01-2021
11931,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,400,20-07-2020
11932,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,900,04-09-2021
11933,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,900,19-12-2022
11934,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,1000,30-08-2022
11935,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,1000,31-10-2023
11936,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1500,900,03-02-2021
11937,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,06-02-2023
11938,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,10-02-2021
11939,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,400,15-07-2020
11940,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1200,08-06-2023
11941,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2000,400,11-07-2020
11942,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2000,1200,05-02-2024
11943,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2500,1500,29-09-2020
11944,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2800,2000,16-10-2021
11945,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1300,900,20-02-2025
11946,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1500,1000,21-12-2024
11947,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1600,1100,03-04-2024
11948,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1600,1200,01-10-2020
11949,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1800,1200,05-06-2023
11950,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1800,1200,26-09-2024
11951,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1800,1400,25-06-2022
11952,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1900,1200,22-12-2023
11953,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,09-11-2024
11954,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,10-12-2024
11955,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,31-05-2024
11956,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1400,04-01-2024
11957,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1200,26-01-2019
11958,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1750,1250,08-11-2019
11959,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1850,1400,17-01-2020
11960,Bangalore,Channapatana,Tomato,Tomato,FAQ,750,1900,1350,07-03-2023
11961,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1200,1000,02-09-2021
11962,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1400,1100,14-12-2018
11963,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1500,1250,30-12-2020
11964,Bangalore,Channapatana,Tomato,Tomato,FAQ,800,1500,1300,20-05-2023
11965,Bangalore,Channapatana,Tomato,Tomato,FAQ,900,1800,1350,16-12-2022
11966,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1500,1250,09-07-2018
11967,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1750,1500,03-08-2019
11968,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,1800,1500,22-09-2020
11969,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,04-04-2019
11970,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,30-07-2019
11971,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1500,30-06-2022
11972,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1600,21-06-2020
11973,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2000,1750,18-08-2020
11974,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1750,09-01-2024
11975,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2250,1750,24-06-2022
11976,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,2500,1750,17-10-2019
11977,Bangalore,Channapatana,Tomato,Tomato,FAQ,1000,3000,2000,10-01-2019
11978,Bangalore,Channapatana,Tomato,Tomato,FAQ,1200,1600,1400,07-09-2021
11979,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2250,2000,14-08-2020
11980,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2250,2000,31-08-2020
11981,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,02-07-2020
11982,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,08-12-2023
11983,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2500,2000,13-06-2019
11984,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2000,24-06-2019
11985,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,2750,2250,03-09-2022
11986,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,1800,1600,05-07-2018
11987,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,1600,04-02-2023
11988,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,03-12-2019
11989,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2500,12-09-2020
11990,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3150,2000,29-06-2020
11991,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2750,07-10-2022
11992,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3750,2700,07-05-2019
11993,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,2750,2250,13-02-2023
11994,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2500,17-01-2023
11995,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2750,04-09-2020
11996,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3500,2750,19-01-2023
11997,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,3250,17-06-2023
11998,Bangalore,Channapatana,Tomato,Tomato,FAQ,1800,3600,2700,25-04-2022
11999,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,2600,2300,17-02-2021
12000,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,3750,3000,16-10-2021
12001,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,4000,3000,20-09-2022
12002,Bangalore,Channapatana,Tomato,Tomato,FAQ,2250,4750,3750,29-04-2022
12003,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,5000,4000,11-10-2021
12004,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,5000,4000,11-11-2021
12005,Bangalore,Channapatana,Tomato,Tomato,FAQ,3500,5500,4500,02-05-2022
12006,Bangalore,Channapatana,Tomato,Tomato,FAQ,4000,6500,5000,03-12-2021
12007,Bangalore,Channapatana,Tomato,Tomato,FAQ,4000,8000,6500,21-07-2023
12008,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1300,900,30-01-2021
12009,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,900,11-03-2023
12010,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1400,900,13-03-2023
12011,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1500,1000,19-01-2024
12012,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1600,1000,02-02-2023
12013,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1200,02-03-2023
12014,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,1800,1200,11-02-2023
12015,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2000,400,02-07-2020
12016,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2100,1200,13-06-2023
12017,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2200,1300,14-02-2023
12018,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2400,1200,17-02-2021
12019,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2400,1400,23-01-2023
12020,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,400,2600,1500,17-06-2023
12021,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,800,650,25-04-2025
12022,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1000,750,12-02-2025
12023,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1000,750,16-11-2022
12024,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1000,750,21-03-2025
12025,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1200,900,12-12-2024
12026,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1200,900,17-04-2024
12027,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1400,1000,06-05-2024
12028,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1500,1000,14-12-2024
12029,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,1800,1400,23-09-2022
12030,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1300,08-11-2024
12031,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2000,1400,20-11-2023
12032,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2100,1400,16-12-2023
12033,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2100,1400,29-12-2023
12034,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,800,700,15-04-2025
12035,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,2000,1500,06-09-2022
12036,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,2200,1500,24-02-2023
12037,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,2500,1400,16-01-2023
12038,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,4500,4000,07-05-2022
12039,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1200,1000,03-03-2025
12040,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1800,1300,20-09-2024
12041,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,2000,800,27-06-2020
12042,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,3800,3000,27-06-2023
12043,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,1500,1200,18-12-2020
12044,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,1500,1200,20-01-2021
12045,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2800,1900,17-10-2022
12046,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,3000,2000,04-11-2024
12047,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,3000,2000,29-10-2024
12048,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,3300,2500,12-06-2024
12049,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4000,2500,06-12-2024
12050,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,5000,2500,21-06-2024
12051,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,6000,5000,07-08-2023
12052,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1200,4500,4000,03-06-2022
12053,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1500,22-06-2020
12054,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1700,19-08-2023
12055,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1800,30-09-2020
12056,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,3500,2500,28-06-2024
12057,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1400,08-11-2023
12058,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1400,15-11-2023
12059,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,500,2200,1400,19-12-2023
12060,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,600,2400,1700,26-08-2020
12061,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1000,900,19-12-2020
12062,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1200,1000,21-05-2025
12063,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1200,1000,29-04-2025
12064,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,1800,1400,24-10-2022
12065,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,2500,2000,04-05-2022
12066,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,800,2800,1800,03-10-2022
12067,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,1500,1300,17-05-2025
12068,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2500,1800,03-07-2024
12069,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,2600,1800,10-10-2022
12070,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,3500,2500,21-10-2024
12071,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4000,3000,14-08-2023
12072,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,4000,3500,24-05-2022
12073,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1000,7000,4000,01-07-2023
12074,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1750,13-05-2025
12075,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2000,1800,03-05-2022
12076,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,2800,2200,11-07-2024
12077,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,3000,2200,22-11-2023
12078,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,3500,2500,19-10-2024
12079,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,1500,5000,4000,17-05-2022
12080,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,2000,7000,5000,24-07-2023
12081,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,2500,8000,7000,27-07-2023
12082,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,3000,3500,3000,25-11-2021
12083,Bangalore,Channapatana,Tomato,Tomato,FAQ,100,3250,2500,17-05-2019
12084,Bangalore,Channapatana,Tomato,Tomato,FAQ,200,500,350,02-03-2022
12085,Bangalore,Channapatana,Tomato,Tomato,FAQ,200,500,350,21-03-2022
12086,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,600,450,04-06-2021
12087,Bangalore,Channapatana,Tomato,Tomato,FAQ,250,600,500,18-03-2022
12088,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,500,400,07-04-2021
12089,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,500,400,19-03-2021
12090,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,550,400,10-08-2018
12091,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,600,550,15-06-2021
12092,Bangalore,Channapatana,Tomato,Tomato,FAQ,300,650,500,29-05-2021
12093,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,600,450,06-08-2018
12094,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,26-04-2020
12095,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,650,500,31-08-2018
12096,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,525,19-02-2019
12097,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,550,05-10-2023
12098,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,700,550,16-05-2020
12099,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,750,550,11-08-2022
12100,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,800,600,14-08-2021
12101,Bangalore,Channapatana,Tomato,Tomato,FAQ,350,900,700,07-04-2022
12102,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,500,07-09-2019
12103,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,500,11-09-2018
12104,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,650,550,24-03-2021
12105,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,700,550,27-08-2018
12106,Bangalore,Channapatana,Tomato,Tomato,FAQ,400,750,550,05-09-2018
12107,Bangalore,Channapatana,Tomato,Tomato,FAQ,4500,7500,6000,30-05-2022
12108,Bangalore,Channapatana,Tomato,Tomato,FAQ,5000,9000,7000,12-07-2023
12109,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,07-04-2022
12110,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,11-04-2020
12111,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,19-03-2022
12112,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,28-04-2020
12113,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,31-03-2020
12114,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,01-04-2022
12115,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,10-07-2020
12116,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,3000,1500,18-09-2020
12117,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,09-09-2022
12118,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,16-12-2022
12119,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,26-09-2019
12120,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,28-01-2023
12121,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,29-10-2022
12122,Hassan,Channarayapatna,Tomato,Tomato,FAQ,3000,3000,3000,04-11-2021
12123,Hassan,Channarayapatna,Tomato,Tomato,Ref grade-1,2000,2000,2000,03-02-2025
12124,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,230,1300,900,24-06-2018
12125,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,600,490,26-09-2018
12126,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,620,450,14-08-2018
12127,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,620,510,12-09-2018
12128,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,700,590,01-10-2018
12129,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,1000,800,03-06-2018
12130,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,620,460,13-05-2020
12131,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,660,580,27-10-2018
12132,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,690,500,16-05-2020
12133,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,700,500,01-06-2021
12134,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,700,500,06-03-2022
12135,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,770,550,11-05-2021
12136,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,770,550,14-09-2021
12137,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,770,600,07-08-2018
12138,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,900,580,04-04-2021
12139,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,920,610,09-04-2021
12140,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1000,650,17-03-2021
12141,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1050,670,21-02-2020
12142,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1150,725,25-01-2020
