Sl No,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Date
8225,Kalburgi,Kalburgi,Tomato,Tomato,FAQ,8000,12000,10000,2023-07-12
8226,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,300,500,400,2021-05-20
8227,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,600,500,2021-04-21
8228,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,600,500,2022-02-23
8229,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,600,500,2022-02-28
8230,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,600,500,2022-07-28
8231,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,700,500,2021-06-14
8232,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,700,600,2020-04-24
8233,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,400,800,600,2023-09-15
8234,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,700,600,2020-05-04
8235,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,700,600,2020-05-07
8236,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,750,600,2022-08-01
8237,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,800,600,2021-08-02
8238,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,800,650,2022-08-11
8239,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,1000,800,2022-04-04
8240,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,1000,800,2023-10-06
8241,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,500,1000,800,2023-09-08
8242,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,2018-08-03
8243,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,800,700,2018-06-12
8244,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,900,800,2019-02-14
8245,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,1000,800,2021-07-10
8246,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,1000,800,2021-06-17
8247,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,1000,800,2021-09-18
8248,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,600,1200,1000,2020-04-10
8249,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,2019-04-01
8250,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,2018-07-19
8251,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,2019-03-22
8252,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,900,800,2019-04-26
8253,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,700,1000,800,2021-03-10
8254,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1100,900,2018-06-21
8255,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1100,1000,2021-08-12
8256,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1200,1000,2021-02-24
8257,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1300,1000,2022-02-07
8258,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,800,1600,1200,2024-02-14
8259,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,900,1100,1000,2018-06-22
8260,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,900,1300,1100,2021-03-06
8261,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,900,1300,1100,2021-01-11
8262,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1300,1200,2021-03-05
8263,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1400,1250,2020-06-14
8264,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1200,2021-02-23
8265,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1200,2021-01-25
8266,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1250,2021-01-29
8267,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1500,1300,2024-03-16
8268,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1600,1300,2022-04-16
8269,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1600,1300,2024-12-16
8270,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1800,1500,2022-12-21
8271,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,1800,1500,2023-05-31
8272,Bangalore,Kanakapura,Tomato,Hybrid,FAQ,1000,2000,1500,2022-01-18
8273,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1700,4200,2875,2021-10-29
8274,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,1800,2800,2445,2019-09-23
8275,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2000,3500,2740,2019-07-23
8276,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2200,3800,3250,2019-05-23
8277,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2200,3800,3550,2019-07-15
8278,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2400,3500,3140,2019-07-31
8279,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2500,4500,3870,2019-06-04
8280,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2600,5100,4212,2021-12-21
8281,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,2800,3500,3150,2020-09-15
8282,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,3000,4100,3461,2020-06-27
8283,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,3060,4106,3457,2020-07-27
8284,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,3100,4210,3550,2020-08-01
8285,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,3300,4600,3861,2020-07-04
8286,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,3400,3800,3650,2020-07-16
8287,Chikmagalur,Bagepalli,Tomato,Tomato,FAQ,3840,8100,6254,2021-11-24
8288,Chikmagalur,Bagepalli,Tomato,Tomato,Ref grade-1,615,1154,769,2025-02-04
8289,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,500,300,2021-05-07
8290,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,500,300,2023-04-15
8291,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,600,400,2021-04-19
8292,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,650,400,2020-05-14
8293,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,800,300,2021-07-01
8294,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,800,400,2021-04-15
8295,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,800,500,2021-04-14
8296,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,850,580,2018-11-06
8297,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,900,400,2021-03-26
8298,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,950,550,2018-08-03
8299,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,1000,500,2021-09-11
8300,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,1000,800,2019-09-24
8301,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,1300,500,2021-09-23
8302,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,1500,400,2021-08-16
8303,Kolar,Bangarpet,Tomato,Tomato,FAQ,200,1500,500,2021-08-05
8304,Kolar,Bangarpet,Tomato,Tomato,FAQ,230,5000,1800,2021-11-15
8305,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,500,300,2022-03-15
8306,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,600,400,2018-09-08
8307,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,700,400,2021-04-09
8308,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,700,450,2018-09-19
8309,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,800,500,2018-08-20
8310,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,850,580,2018-11-30
8311,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,920,580,2019-12-18
8312,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,950,650,2018-08-13
8313,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,950,750,2019-01-25
8314,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,950,750,2018-10-30
8315,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,980,650,2019-12-25
8316,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,1300,560,2018-06-26
8317,Kolar,Bangarpet,Tomato,Tomato,FAQ,250,1650,750,2020-01-14
8318,Kolar,Bangarpet,Tomato,Tomato,FAQ,280,660,360,2020-03-16
8319,Kolar,Bangarpet,Tomato,Tomato,FAQ,280,800,550,2019-03-01
8320,Kolar,Bangarpet,Tomato,Tomato,FAQ,280,850,650,2018-09-27
8321,Kolar,Bangarpet,Tomato,Tomato,FAQ,280,950,650,2018-08-21
8322,Kolar,Bangarpet,Tomato,Tomato,FAQ,280,950,650,2018-11-29
8323,Kolar,Bangarpet,Tomato,Tomato,FAQ,300,600,450,2025-01-20
8324,Kolar,Bangarpet,Tomato,Tomato,FAQ,300,660,480,2022-07-29
8325,Kolar,Bangarpet,Tomato,Tomato,FAQ,300,700,500,2023-04-01
8326,Kolar,Bangarpet,Tomato,Tomato,FAQ,300,700,500,2023-09-23
8327,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2500,2023-12-01
8328,Bangalore,Channapatana,Tomato,Tomato,FAQ,1250,3000,2500,2023-06-15
8329,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,1800,1600,2018-11-02
8330,Bangalore,Channapatana,Tomato,Tomato,FAQ,1400,1800,1600,2019-12-05
8331,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2250,2000,2020-06-28
8332,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2500,2000,2023-01-28
8333,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,2800,2250,2023-02-16
8334,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,2019-07-16
8335,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3000,2250,2019-06-20
8336,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,2019-05-04
8337,Bangalore,Channapatana,Tomato,Tomato,FAQ,1500,3500,2500,2021-10-21
8338,Bangalore,Channapatana,Tomato,Tomato,FAQ,1600,2200,1900,2021-02-11
8339,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2500,2022-06-23
8340,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3250,2750,2023-02-18
8341,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3500,2750,2023-01-18
8342,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3500,2750,2022-10-19
8343,Bangalore,Channapatana,Tomato,Tomato,FAQ,1750,3750,3000,2022-09-16
8344,Bangalore,Channapatana,Tomato,Tomato,FAQ,1800,3500,2400,2019-05-27
8345,Bangalore,Channapatana,Tomato,Tomato,FAQ,2000,3500,3000,2020-07-14
8346,Bangalore,Channapatana,Tomato,Tomato,FAQ,2250,3750,3250,2020-07-11
8347,Bangalore,Channapatana,Tomato,Tomato,FAQ,2500,5000,4000,2022-06-20
8348,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,5000,4000,2019-10-26
8349,Bangalore,Channapatana,Tomato,Tomato,FAQ,3000,5500,4000,2021-11-29
8350,Bangalore,Channapatana,Tomato,Tomato,FAQ,3500,6500,5000,2023-08-08
8351,Bangalore,Channapatana,Tomato,Tomato,FAQ,4000,7000,5500,2022-05-11
8352,Bangalore,Channapatana,Tomato,Tomato,FAQ,4500,7000,5500,2023-06-30
8353,Hassan,Channarayapatna,Tomato,Tomato,FAQ,500,1500,1500,2021-05-12
8354,Hassan,Channarayapatna,Tomato,Tomato,FAQ,700,1000,1000,2020-03-29
8355,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2021-01-07
8356,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2018-08-08
8357,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2022-07-23
8358,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1000,1000,2019-12-27
8359,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,1500,1500,2021-06-06
8360,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1000,2000,1000,2022-10-15
8361,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-10-09
8362,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-09-26
8363,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-08-27
8364,Hassan,Channarayapatna,Tomato,Tomato,FAQ,1500,1500,1500,2021-07-29
8365,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2023-02-09
8366,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2023-06-10
8367,Hassan,Channarayapatna,Tomato,Tomato,FAQ,2000,2000,2000,2024-02-19
8368,Hassan,Channarayapatna,Tomato,Tomato,FAQ,3000,3000,3000,2021-10-28
8369,Hassan,Channarayapatna,Tomato,Tomato,FAQ,4000,4000,4000,2021-11-21
8370,Hassan,Channarayapatna,Tomato,Tomato,FAQ,4000,4000,4000,2019-12-25
8371,Hassan,Channarayapatna,Tomato,Tomato,FAQ,4500,6000,6000,2021-12-10
8372,Hassan,Channarayapatna,Tomato,Tomato,FAQ,5000,5000,5000,2022-01-19
8373,Hassan,Channarayapatna,Tomato,Tomato,FAQ,6000,7000,6000,2022-05-28
8374,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,530,500,2018-10-15
8375,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,600,480,2018-09-10
8376,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,250,1070,770,2018-11-30
8377,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,600,450,2020-04-27
8378,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,620,580,2018-11-04
8379,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,700,500,2022-03-04
8380,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,700,500,2023-10-09
8381,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,700,500,2022-03-14
8382,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,700,600,2018-10-31
8383,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,800,500,2021-05-25
8384,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,800,550,2021-04-20
8385,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,900,600,2021-04-21
8386,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1000,650,2021-08-20
8387,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1000,700,2022-04-02
8388,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1100,650,2021-09-05
8389,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1100,700,2021-01-06
8390,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1120,710,2020-01-28
8391,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1130,715,2020-01-29
8392,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1150,730,2021-08-03
8393,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1150,730,2020-06-03
8394,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1200,770,2021-03-15
8395,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1300,800,2021-08-24
8396,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1300,880,2019-09-20
8397,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1300,950,2019-09-16
8398,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1300,960,2019-02-01
8399,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1300,960,2019-03-03
8400,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1390,850,2021-08-29
8401,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1500,920,2023-01-14
8402,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,1900,1100,2023-01-17
8403,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,300,2300,1300,2019-09-24
8404,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,380,1530,1150,2019-01-27
8405,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,380,2000,1190,2020-06-17
8406,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1000,700,2020-02-28
8407,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1100,720,2020-03-31
8408,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1100,750,2020-03-18
8409,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1150,770,2020-02-29
8410,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1310,850,2025-05-05
8411,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1310,860,2019-12-25
8412,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1400,900,2021-01-24
8413,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1500,920,2023-03-19
8414,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1500,950,2024-03-01
8415,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1500,950,2019-12-10
8416,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1500,960,2023-05-06
8417,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1540,960,2024-11-12
8418,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1540,960,2025-02-21
8419,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1540,960,2025-02-22
8420,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1620,1210,2019-08-20
8421,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,1920,1160,2025-02-16
8422,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2000,1300,2023-01-02
8423,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2000,1400,2019-03-30
8424,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2070,1430,2019-12-31
8425,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2100,1250,2021-02-12
8426,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2100,1300,2020-11-03
8427,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2100,1300,2018-07-16
8428,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2100,1300,2020-10-30
8429,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2150,1460,2019-08-10
8430,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2300,1300,2022-12-19
8431,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2300,1300,2022-10-26
8432,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2300,1300,2023-01-30
8433,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2300,1350,2020-10-18
8434,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2300,1350,2024-12-20
8435,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2300,1550,2020-01-03
8436,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2310,1350,2020-01-06
8437,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2500,1600,2019-05-06
8438,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2600,1500,2020-10-06
8439,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,400,2700,1550,2021-10-02
8440,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,460,1390,920,2025-04-09
8441,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,460,1540,1000,2025-04-20
8442,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,460,1540,1000,2025-04-28
8443,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,1400,900,2021-07-05
8444,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,2000,1250,2022-08-29
8445,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,2300,1400,2019-06-14
8446,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,2400,1600,2020-12-08
8447,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,2500,1400,2023-02-14
8448,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,2500,1600,2019-04-27
8449,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,3500,1900,2023-06-04
8450,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,3500,2000,2023-12-10
8451,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,3500,2000,2023-11-24
8452,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,4200,2350,2021-11-01
8453,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,500,4600,2500,2021-11-02
8454,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,550,3850,2200,2024-10-27
8455,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,600,2400,1500,2022-09-03
8456,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,600,4600,2600,2024-12-02
8457,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,700,1500,1100,2022-07-19
8458,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,700,1500,1150,2022-02-01
8459,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,700,3800,2300,2022-09-12
8460,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,700,4000,2000,2021-10-17
8461,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,700,4200,2500,2022-04-27
8462,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,770,3100,1900,2020-07-07
8463,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,770,3460,2120,2024-05-19
8464,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,770,4230,2500,2024-05-20
8465,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,800,1900,1300,2022-01-14
8466,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,800,3800,2300,2022-09-06
8467,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,800,4200,2500,2024-11-25
8468,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,800,5380,3070,2022-05-03
8469,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,800,6900,3800,2022-05-14
8470,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,2789,1850,2020-09-29
8471,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,3000,2000,2023-06-13
8472,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,3000,2100,2023-06-18
8473,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,1000,10000,5000,2022-05-21
8474,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,1100,5000,3100,2021-12-25
8475,Kolar,Chickkaballapura,Tomato,Tomato,FAQ,1600,7700,4600,2023-06-27
8476,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,450,650,550,2018-09-14
8477,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,468,668,568,2018-09-06
8478,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,488,833,740,2020-05-09
8479,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,536,736,636,2022-11-29
8480,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,588,833,733,2020-05-05
8481,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,677,1077,877,2023-04-27
8482,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,678,878,778,2018-11-07
8483,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,721,921,821,2019-08-30
8484,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,800,1200,1000,2020-06-11
8485,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,808,1000,889,2020-05-11
8486,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,819,1219,1019,2023-09-27
8487,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,833,1250,1017,2020-02-26
8488,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,840,1240,1040,2021-01-16
8489,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,854,1054,954,2021-06-03
8490,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,889,1089,989,2018-06-27
8491,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,890,1090,990,2021-07-13
8492,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,898,1298,1098,2023-05-26
8493,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,900,1180,980,2021-05-06
8494,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,904,1204,1004,2021-05-15
8495,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,946,1346,1146,2021-01-25
8496,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,980,1016,1000,2022-07-08
8497,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1000,1400,1200,2020-06-06
8498,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1000,2059,1861,2020-01-10
8499,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1001,1301,1201,2019-02-04
8500,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1011,1211,1111,2022-08-05
8501,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1013,1413,1213,2021-03-10
8502,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1022,1222,1122,2021-06-30
8503,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1023,1223,1123,2021-09-01
8504,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1038,1238,1138,2019-03-08
8505,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1042,1250,1063,2020-03-23
8506,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1043,1443,1243,2023-11-09
8507,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1046,1246,1146,2021-08-21
8508,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1049,1249,1149,2025-03-21
8509,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1050,1250,1150,2019-08-27
8510,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1072,1272,1172,2023-04-24
8511,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1093,1293,1193,2018-07-26
8512,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1104,1304,1204,2024-03-04
8513,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1129,1329,1229,2019-03-20
8514,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1159,1359,1259,2018-12-28
8515,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1200,1400,1300,2020-06-09
8516,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1234,1434,1334,2025-04-23
8517,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1244,1444,1344,2024-03-22
8518,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1245,1445,1345,2024-03-20
8519,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1250,2308,1967,2019-11-06
8520,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1265,1465,1365,2023-01-07
8521,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1272,1472,1372,2018-12-21
8522,Chikmagalur,Chikkamagalore,Tomato,Tomato,FAQ,1304,1304,1304,2019-04-25
